label_name,label_points,label_image,label_instagram
PLAYBOX,5170 POINTS,https://www.beatstats.com/images/label/small/45776.jpg?version=14203,https://www.instagram.com/PLAYBOX
ECHO,5144 POINTS,https://www.beatstats.com/images/label/small/78210.jpg?version=35842,https://www.instagram.com/ECHO
DOG TRIUMPH PROFOUND MYSTERIES,5122 POINTS,https://www.beatstats.com/images/label/small/100769.jpg?version=35842,https://www.instagram.com/DOG TRIUMPH PROFOUND MYSTERIES
CONNECTED FRONTLINE,5121 POINTS,https://www.beatstats.com/images/label/small/52727.jpg?version=40552,https://www.instagram.com/CONNECTED FRONTLINE
SIGNAL >> SUPPLY,5107 POINTS,https://www.beatstats.com/images/label/small/99058.jpg?version=18458,https://www.instagram.com/SIGNAL >> SUPPLY
ZYX,5104 POINTS,https://www.beatstats.com/images/label/small/1027.jpg?version=51993,https://www.instagram.com/ZYX
SALTED MUSIC,5097 POINTS,https://www.beatstats.com/images/label/small/953.jpg?version=52523,https://www.instagram.com/SALTED MUSIC
CAPITOL,5092 POINTS,https://www.beatstats.com/images/label/small/19363.jpg?version=35842,https://www.instagram.com/CAPITOL
SUBCULTURE,5092 POINTS,https://www.beatstats.com/images/label/small/30737.jpg?version=8980,https://www.instagram.com/SUBCULTURE
DOPE AMMO,5079 POINTS,https://www.beatstats.com/images/label/small/6115.jpg?version=60090,https://www.instagram.com/DOPE AMMO
BASEMENT LEAK,5074 POINTS,https://www.beatstats.com/images/label/small/34271.jpg?version=63969,https://www.instagram.com/BASEMENT LEAK
PLAY RECORDS,5062 POINTS,https://www.beatstats.com/images/label/small/3645.jpg?version=31149,https://www.instagram.com/PLAY RECORDS
TOMORROWLAND MUSIC,5038 POINTS,https://www.beatstats.com/images/label/small/98617.jpg?version=50002,https://www.instagram.com/TOMORROWLAND MUSIC
ONELOVE,5022 POINTS,https://www.beatstats.com/images/label/small/9607.jpg?version=48115,https://www.instagram.com/ONELOVE
RESHAPE BLACK,5000 POINTS,https://www.beatstats.com/images/label/small/32067.jpg?version=40485,https://www.instagram.com/RESHAPE BLACK
BASICA RECORDINGS,4985 POINTS,https://www.beatstats.com/images/label/small/17878.jpg?version=50317,https://www.instagram.com/BASICA RECORDINGS
GUAREBER RECORDINGS,4984 POINTS,https://www.beatstats.com/images/label/small/15702.jpg?version=54214,https://www.instagram.com/GUAREBER RECORDINGS
HYPERCOLOUR,4977 POINTS,https://www.beatstats.com/images/label/small/4155.jpg?version=52623,https://www.instagram.com/HYPERCOLOUR
TECHNIQUE RECORDINGS,4951 POINTS,https://www.beatstats.com/images/label/small/3419.jpg?version=49078,https://www.instagram.com/TECHNIQUE RECORDINGS
REBELLION,4919 POINTS,https://www.beatstats.com/images/label/small/19206.jpg?version=37053,https://www.instagram.com/REBELLION
TRIP RECORDINGS,4864 POINTS,https://www.beatstats.com/images/label/small/44845.jpg?version=41148,https://www.instagram.com/TRIP RECORDINGS
POSITIVA,4832 POINTS,https://www.beatstats.com/images/label/small/47335.jpg?version=35842,https://www.instagram.com/POSITIVA
COCO,4828 POINTS,https://www.beatstats.com/images/label/small/122358.jpg?version=37913,https://www.instagram.com/COCO
DISRUPTOR RECORDS/COLUMBIA,4812 POINTS,https://www.beatstats.com/images/label/small/52385.jpg?version=35842,https://www.instagram.com/DISRUPTOR RECORDS/COLUMBIA
YOU&ME RECORDS,4802 POINTS,https://www.beatstats.com/images/label/small/93474.jpg?version=34367,https://www.instagram.com/YOU&ME RECORDS
PERFECT HAVOC,4789 POINTS,https://www.beatstats.com/images/label/small/52713.jpg?version=4670,https://www.instagram.com/PERFECT HAVOC
MUSICAL NOIZE,4786 POINTS,https://www.beatstats.com/images/label/small/33966.jpg?version=33089,https://www.instagram.com/MUSICAL NOIZE
DISCOTEXAS,4773 POINTS,https://www.beatstats.com/images/label/small/14711.jpg?version=14797,https://www.instagram.com/DISCOTEXAS
VIRGIN/MERCURY,4751 POINTS,https://www.beatstats.com/images/label/small/73563.jpg?version=35842,https://www.instagram.com/VIRGIN/MERCURY
TAU,4734 POINTS,https://www.beatstats.com/images/label/small/71911.jpg?version=21675,https://www.instagram.com/TAU
DECONSTRUCTION (SONY),4728 POINTS,https://www.beatstats.com/images/label/small/26077.jpg?version=35842,https://www.instagram.com/DECONSTRUCTION (SONY)
CLARISSE RECORDS,4724 POINTS,https://www.beatstats.com/images/label/small/5381.jpg?version=38442,https://www.instagram.com/CLARISSE RECORDS
20/20 VISION RECORDINGS,4718 POINTS,https://www.beatstats.com/images/label/small/9329.jpg?version=33899,https://www.instagram.com/20/20 VISION RECORDINGS
NEW STATE MUSIC,4705 POINTS,https://www.beatstats.com/images/label/small/1886.jpg?version=47197,https://www.instagram.com/NEW STATE MUSIC
KLING KLONG RECORDS,4664 POINTS,https://www.beatstats.com/images/label/small/107977.jpg?version=28378,https://www.instagram.com/KLING KLONG RECORDS
MOXY MUZIK,4648 POINTS,https://www.beatstats.com/images/label/small/73831.jpg?version=24171,https://www.instagram.com/MOXY MUZIK
HARTHOUSE,4620 POINTS,https://www.beatstats.com/images/label/small/2886.jpg?version=46494,https://www.instagram.com/HARTHOUSE
MOS/ANJUNABEATS,4617 POINTS,https://www.beatstats.com/images/label/small/30165.jpg?version=41391,https://www.instagram.com/MOS/ANJUNABEATS
LE CLUB RECORDS,4611 POINTS,https://www.beatstats.com/images/label/small/8937.jpg?version=26112,https://www.instagram.com/LE CLUB RECORDS
ALLPOINTS,4588 POINTS,https://www.beatstats.com/images/label/small/58798.jpg?version=37043,https://www.instagram.com/ALLPOINTS
NIGHT BASS RECORDS,4585 POINTS,https://www.beatstats.com/images/label/small/49552.jpg?version=19095,https://www.instagram.com/NIGHT BASS RECORDS
BECAUSE MUSIC,4571 POINTS,https://www.beatstats.com/images/label/small/12933.jpg?version=35842,https://www.instagram.com/BECAUSE MUSIC
LAPSUS MUSIC,4560 POINTS,https://www.beatstats.com/images/label/small/9733.jpg?version=11676,https://www.instagram.com/LAPSUS MUSIC
AUDIOPORN,4558 POINTS,https://www.beatstats.com/images/label/small/8364.jpg?version=29371,https://www.instagram.com/AUDIOPORN
HUGEL,4536 POINTS,https://www.beatstats.com/images/label/small/120033.jpg?version=35842,https://www.instagram.com/HUGEL
RAWSOME DEEP,4528 POINTS,https://www.beatstats.com/images/label/small/84271.jpg?version=64155,https://www.instagram.com/RAWSOME DEEP
PHOBIQ,4520 POINTS,https://www.beatstats.com/images/label/small/13279.jpg?version=35398,https://www.instagram.com/PHOBIQ
PHISICA,4513 POINTS,https://www.beatstats.com/images/label/small/47225.jpg?version=43317,https://www.instagram.com/PHISICA
SCREAM AND SHOUT RECORDINGS,4500 POINTS,https://www.beatstats.com/images/label/small/2062.jpg?version=9220,https://www.instagram.com/SCREAM AND SHOUT RECORDINGS
VII,4497 POINTS,https://www.beatstats.com/images/label/small/56833.jpg?version=10665,https://www.instagram.com/VII
STRICTLY RHYTHM,4493 POINTS,https://www.beatstats.com/images/label/small/24446.jpg?version=56397,https://www.instagram.com/STRICTLY RHYTHM
LOVENEST RECORDS,4492 POINTS,https://www.beatstats.com/images/label/small/17125.jpg?version=36231,https://www.instagram.com/LOVENEST RECORDS
LOW CEILING,4478 POINTS,https://www.beatstats.com/images/label/small/74932.jpg?version=43455,https://www.instagram.com/LOW CEILING
FUNKSHWAY,4476 POINTS,https://www.beatstats.com/images/label/small/119143.jpg?version=48357,https://www.instagram.com/FUNKSHWAY
BYTE RECORDS,4464 POINTS,https://www.beatstats.com/images/label/small/35032.jpg?version=24653,https://www.instagram.com/BYTE RECORDS
MY FAVORITE ROBOT RECORDS,4463 POINTS,https://www.beatstats.com/images/label/small/12460.jpg?version=9440,https://www.instagram.com/MY FAVORITE ROBOT RECORDS
HYSTERICAL,4457 POINTS,https://www.beatstats.com/images/label/small/10680.jpg?version=52720,https://www.instagram.com/HYSTERICAL
SIXTY6MUSIC,4425 POINTS,https://www.beatstats.com/images/label/small/59649.jpg?version=34307,https://www.instagram.com/SIXTY6MUSIC
MOAN,4423 POINTS,https://www.beatstats.com/images/label/small/23732.jpg?version=32602,https://www.instagram.com/MOAN
RHINO,4408 POINTS,https://www.beatstats.com/images/label/small/16435.jpg?version=35842,https://www.instagram.com/RHINO
WE'RE HERE,4397 POINTS,https://www.beatstats.com/images/label/small/91181.jpg?version=16415,https://www.instagram.com/WE'RE HERE
GENESIS (BECAUSE),4394 POINTS,https://www.beatstats.com/images/label/small/72856.jpg?version=11172,https://www.instagram.com/GENESIS (BECAUSE)
HOTBOI RECORDS,4383 POINTS,https://www.beatstats.com/images/label/small/65232.jpg?version=20961,https://www.instagram.com/HOTBOI RECORDS
CUFF,4382 POINTS,https://www.beatstats.com/images/label/small/37731.jpg?version=39418,https://www.instagram.com/CUFF
SUDBEAT MUSIC,4382 POINTS,https://www.beatstats.com/images/label/small/12968.jpg?version=63055,https://www.instagram.com/SUDBEAT MUSIC
BROADWALK RECORDS LTD,4361 POINTS,https://www.beatstats.com/images/label/small/27207.jpg?version=30532,https://www.instagram.com/BROADWALK RECORDS LTD
SUPER SPICY RECORDS,4358 POINTS,https://www.beatstats.com/images/label/small/83978.jpg?version=9270,https://www.instagram.com/SUPER SPICY RECORDS
SOUS MUSIC,4355 POINTS,https://www.beatstats.com/images/label/small/65992.jpg?version=50784,https://www.instagram.com/SOUS MUSIC
AZULI RECORDS,4348 POINTS,https://www.beatstats.com/images/label/small/16717.jpg?version=60762,https://www.instagram.com/AZULI RECORDS
VUDU RECORDS,4339 POINTS,https://www.beatstats.com/images/label/small/31073.jpg?version=64114,https://www.instagram.com/VUDU RECORDS
POPCULTUR,4332 POINTS,https://www.beatstats.com/images/label/small/25091.jpg?version=39205,https://www.instagram.com/POPCULTUR
KRYTERIA RECORDS,4320 POINTS,https://www.beatstats.com/images/label/small/71945.jpg?version=27618,https://www.instagram.com/KRYTERIA RECORDS
EMPIRE DISTRIBUTION/REPUBLIC,4319 POINTS,https://www.beatstats.com/images/label/small/76948.jpg?version=35842,https://www.instagram.com/EMPIRE DISTRIBUTION/REPUBLIC
DOC,4310 POINTS,https://www.beatstats.com/images/label/small/33922.jpg?version=30271,https://www.instagram.com/DOC
ARMADA ELECTRONIC ELEMENTS,4309 POINTS,https://www.beatstats.com/images/label/small/60905.jpg?version=29942,https://www.instagram.com/ARMADA ELECTRONIC ELEMENTS
LIMBO RECORDS,4303 POINTS,https://www.beatstats.com/images/label/small/51597.jpg?version=4159,https://www.instagram.com/LIMBO RECORDS
HEIST RECORDINGS,4301 POINTS,https://www.beatstats.com/images/label/small/33327.jpg?version=14683,https://www.instagram.com/HEIST RECORDINGS
DISTURBED RECORDS,4288 POINTS,https://www.beatstats.com/images/label/small/69885.jpg?version=57453,https://www.instagram.com/DISTURBED RECORDS
WHEN STARS ALIGN,4285 POINTS,https://www.beatstats.com/images/label/small/106180.jpg?version=26682,https://www.instagram.com/WHEN STARS ALIGN
KAISEN RECORDS,4281 POINTS,https://www.beatstats.com/images/label/small/50022.jpg?version=55753,https://www.instagram.com/KAISEN RECORDS
ALULA TUNES,4263 POINTS,https://www.beatstats.com/images/label/small/78259.jpg?version=57507,https://www.instagram.com/ALULA TUNES
TSZR,4256 POINTS,https://www.beatstats.com/images/label/small/124774.jpg?version=27939,https://www.instagram.com/TSZR
LATERAL,4217 POINTS,https://www.beatstats.com/images/label/small/109645.jpg?version=16746,https://www.instagram.com/LATERAL
CULTURE SHOCK MUSIC,4178 POINTS,https://www.beatstats.com/images/label/small/109419.jpg?version=14948,https://www.instagram.com/CULTURE SHOCK MUSIC
ARKADE,4177 POINTS,https://www.beatstats.com/images/label/small/42863.jpg?version=2053,https://www.instagram.com/ARKADE
BREAKBEAT KAOS II,4177 POINTS,https://www.beatstats.com/images/label/small/100949.jpg?version=17110,https://www.instagram.com/BREAKBEAT KAOS II
FOUR THIRTY TWO,4153 POINTS,https://www.beatstats.com/images/label/small/59770.jpg?version=7558,https://www.instagram.com/FOUR THIRTY TWO
UP THE ANTI RECORDS,4143 POINTS,https://www.beatstats.com/images/label/small/73906.jpg?version=13942,https://www.instagram.com/UP THE ANTI RECORDS
LOW DOWN DEEP RECORDINGS,4139 POINTS,https://www.beatstats.com/images/label/small/40187.jpg?version=60589,https://www.instagram.com/LOW DOWN DEEP RECORDINGS
I/AM/ME (BACK CATALOGUE),4117 POINTS,https://www.beatstats.com/images/label/small/29885.jpg?version=34463,https://www.instagram.com/I/AM/ME (BACK CATALOGUE)
FAYER,4117 POINTS,https://www.beatstats.com/images/label/small/42253.jpg?version=46312,https://www.instagram.com/FAYER
ANYMAX LIMITED/AFTERLIFE/INTERSCOPE RECORDS,4116 POINTS,https://www.beatstats.com/images/label/small/113538.jpg?version=35842,https://www.instagram.com/ANYMAX LIMITED/AFTERLIFE/INTERSCOPE RECORDS
POLYDOR LTD.,4082 POINTS,https://www.beatstats.com/images/label/small/34434.jpg?version=35842,https://www.instagram.com/POLYDOR LTD.
ONYX RECORDINGS,4074 POINTS,https://www.beatstats.com/images/label/small/84978.jpg?version=9077,https://www.instagram.com/ONYX RECORDINGS
LENSKE,4073 POINTS,https://www.beatstats.com/images/label/small/67667.jpg?version=58883,https://www.instagram.com/LENSKE
HYPNOSTATE,4034 POINTS,https://www.beatstats.com/images/label/small/92781.jpg?version=61223,https://www.instagram.com/HYPNOSTATE
ZAMNA RECORDS,4032 POINTS,https://www.beatstats.com/images/label/small/108394.jpg?version=49451,https://www.instagram.com/ZAMNA RECORDS
BITTEN,4031 POINTS,https://www.beatstats.com/images/label/small/13399.jpg?version=53410,https://www.instagram.com/BITTEN
MILLIA RECORDS,4031 POINTS,https://www.beatstats.com/images/label/small/14240.jpg?version=17465,https://www.instagram.com/MILLIA RECORDS
LOST RECORDS,4005 POINTS,https://www.beatstats.com/images/label/small/33769.jpg?version=64675,https://www.instagram.com/LOST RECORDS
SIONA RECORDS,4001 POINTS,https://www.beatstats.com/images/label/small/76296.jpg?version=33254,https://www.instagram.com/SIONA RECORDS
IN CHARGE (BE YOURSELF MUSIC),3978 POINTS,https://www.beatstats.com/images/label/small/1943.jpg?version=19443,https://www.instagram.com/IN CHARGE (BE YOURSELF MUSIC)
OLSEN RECORDS,3972 POINTS,https://www.beatstats.com/images/label/small/30474.jpg?version=36366,https://www.instagram.com/OLSEN RECORDS
FUTURE CLASSIC,3921 POINTS,https://www.beatstats.com/images/artist/test.jpg,https://www.instagram.com/FUTURE CLASSIC
DV8,3913 POINTS,https://www.beatstats.com/images/label/small/26113.jpg?version=49507,https://www.instagram.com/DV8
CHM,3904 POINTS,https://www.beatstats.com/images/label/small/28023.jpg?version=20568,https://www.instagram.com/CHM
MIGRATE OR STARVE,3887 POINTS,https://www.beatstats.com/images/label/small/33440.jpg?version=52808,https://www.instagram.com/MIGRATE OR STARVE
ELEVATE RECORDS,3879 POINTS,https://www.beatstats.com/images/label/small/37052.jpg?version=21369,https://www.instagram.com/ELEVATE RECORDS
BREAKBEAT KAOS,3876 POINTS,https://www.beatstats.com/images/label/small/913.jpg?version=23192,https://www.instagram.com/BREAKBEAT KAOS
MOOD FUNK RECORDS,3865 POINTS,https://www.beatstats.com/images/label/small/53457.jpg?version=3219,https://www.instagram.com/MOOD FUNK RECORDS
KORSAKOV MUSIC,3842 POINTS,https://www.beatstats.com/images/label/small/69311.jpg?version=19014,https://www.instagram.com/KORSAKOV MUSIC
SINITATION RECORDS,3816 POINTS,https://www.beatstats.com/images/label/small/27195.jpg?version=34395,https://www.instagram.com/SINITATION RECORDS
CIRCA TRAX,3801 POINTS,https://www.beatstats.com/images/label/small/74854.jpg?version=44103,https://www.instagram.com/CIRCA TRAX
BLACKFLAG RECORDINGS,3793 POINTS,https://www.beatstats.com/images/label/small/13003.jpg?version=8405,https://www.instagram.com/BLACKFLAG RECORDINGS
KEARNAGE RECORDINGS,3786 POINTS,https://www.beatstats.com/images/label/small/16023.jpg?version=34733,https://www.instagram.com/KEARNAGE RECORDINGS
MINIATURES RECORDS,3783 POINTS,https://www.beatstats.com/images/label/small/13936.jpg?version=21159,https://www.instagram.com/MINIATURES RECORDS
HOMMAGE,3769 POINTS,https://www.beatstats.com/images/label/small/32876.jpg?version=42426,https://www.instagram.com/HOMMAGE
PRYDA FRIENDS,3766 POINTS,https://www.beatstats.com/images/label/small/1742.jpg?version=58100,https://www.instagram.com/PRYDA FRIENDS
IAMT,3759 POINTS,https://www.beatstats.com/images/label/small/22378.jpg?version=41694,https://www.instagram.com/IAMT
LEFTROOM RECORDS,3750 POINTS,https://www.beatstats.com/images/label/small/1542.jpg?version=53796,https://www.instagram.com/LEFTROOM RECORDS
HIGH FASHION MUSIC,3733 POINTS,https://www.beatstats.com/images/label/small/62770.jpg?version=58465,https://www.instagram.com/HIGH FASHION MUSIC
INVICTA AUDIO,3726 POINTS,https://www.beatstats.com/images/label/small/90147.jpg?version=43152,https://www.instagram.com/INVICTA AUDIO
DISCO HALAL,3723 POINTS,https://www.beatstats.com/images/label/small/64965.jpg?version=19062,https://www.instagram.com/DISCO HALAL
SOULFURIC TRAX,3706 POINTS,https://www.beatstats.com/images/label/small/63287.jpg?version=1654,https://www.instagram.com/SOULFURIC TRAX
STORIES,3691 POINTS,https://www.beatstats.com/images/label/small/122730.jpg?version=62979,https://www.instagram.com/STORIES
ART IMITATING LIFE,3686 POINTS,https://www.beatstats.com/images/label/small/59196.jpg?version=29149,https://www.instagram.com/ART IMITATING LIFE
INTERNATIONAL DEEJAY GIGOLO RECORDS,3683 POINTS,https://www.beatstats.com/images/label/small/636.jpg?version=26266,https://www.instagram.com/INTERNATIONAL DEEJAY GIGOLO RECORDS
DRUM&BASSARENA,3664 POINTS,https://www.beatstats.com/images/label/small/12866.jpg?version=4078,https://www.instagram.com/DRUM&BASSARENA
GET FUNKY MUSIC,3644 POINTS,https://www.beatstats.com/images/label/small/22717.jpg?version=20493,https://www.instagram.com/GET FUNKY MUSIC
ART & MUSIC RECORDING,3638 POINTS,https://www.beatstats.com/images/artist/test.jpg,https://www.instagram.com/ART & MUSIC RECORDING
BOX OF CATS,3638 POINTS,https://www.beatstats.com/images/label/small/65219.jpg?version=1953,https://www.instagram.com/BOX OF CATS
DIRTY DUTCH MUSIC,3637 POINTS,https://www.beatstats.com/images/label/small/15230.jpg?version=12622,https://www.instagram.com/DIRTY DUTCH MUSIC
SOLAMENTE,3623 POINTS,https://www.beatstats.com/images/label/small/31075.jpg?version=63888,https://www.instagram.com/SOLAMENTE
